"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCFDMG95	RCFDPU98	RCFDPU99	RCFDPV00	RCFDPV01	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	
207555																																																																																																																																																					0	0	8418	2459	2509	0	0	2244	2241	0	0	0	0	0	0	22346	21838	0	0	0	3416	3258	0	0	3986	2726	1756	3465	2156	1343	0	3337	174	207	281	5741	591	0	61																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	61		
207845																																																																																																																																																					0	0	102720	91478	84936	6500	6499	9649	9289	0	0	0	0	8715	8714	346815	325141	0	2215	2215	28350	26431	0	0	32423	9340	30639	96640	79668	47286	1703	0	0	0	0	47	63982	108	4442																									0	0	0	0									0	0	0	0	0	0	4746	4550	0	0	0	0	0	0	0	0		
207872																																																																																																																																																					0	0	49456	0	0	0	0	0	0	0	0	0	0	67842	61353	43294	43014	0	6035	5957	0	0	0	0	7	0	0	0	0	2748	3286	5	386	124	0	14350	16884	10006	63068																									0	0	0	0									0	0	0	0	31786	27990	25783	25610	0	0	0	0	0	0	0	0		
208057																																																																																																																																																					0	0	30561	88798	89175	0	0	999	1004	0	0	0	0	0	0	432916	434252	0	0	0	58864	59006	5035	4986	69795	45607	25192	135679	50590	4651	288	8848	4538	79039	44133	1393	7127	27166	0																									0	0	0	0	0	0	414	419	0	0	144388	144660	0	0	0	0	0	0	6468	6503	0	0	0	0	0	0	0	0		
208244	0	0	7935578	269313	214544	0	0	146289	142778	0	0	7879	7705	2895638	2540388	12057306	11381915	0	1144880	1046661	438642	426008	249285	218807	127635	167416	67284	244179	545745	3088390	277999	418	1059	1818	26571	221863	4695998	1288295	3650519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	468	0	468	0	470	0	0	1610324	1623865	295676	260059	3087418	3028184	0	0	0	0	471984	407583	4204307	3926918	0	0	0	0	0	0	0	0	0	0	13819	11734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22763	22741	840435	710909	1595993	1400652	0	0	36581	34475	4881	4536	179894	174189	0	0	0	0	137782	110640	478537	400684	0	0	1659	1445	0	0	0	22763	22741	0				190468									2809252			10482289		1144880			407346																																																																							
208347																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	872	857	4819	4752	0	618	599	701	701	0	0	270	0	270	1647	598	701	0	0	4	0	0	488	0	453	1464																									0	0	0	0									0	0	0	0	0	0	1924	1916	0	0	0	0	0	0	0	0		
208440																																																																																																																																																					0	0	0	12669	12765	0	0	0	0	0	0	0	0	0	0	26719	26384	0	0	0	7008	6986	0	0	4195	248	3946	8498	4957	8734	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
208459																																																																																																																																																					0	0	2292	986	987	0	0	0	0	0	0	0	0	0	0	49445	49478	0	0	0	0	0	0	0	987	0	987	0	933	0	0	9893	50	0	0	1523	0	0	36092																									0	0	0	0									0	0	0	0	0	0	36058	36092	0	0	0	0	0	0	0	0		
208570																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	1012	979	63784	63478	0	0	0	1615	1363	0	0	0	0	0	0	0	18165	207	0	0	0	0	185	15865	0	30069																									0	0	0	0									0	0	0	0	0	0	10021	10108	0	0	0	0	0	0	0	0		
208655																																																																																																																																																					0	0	106553	9473	9180	0	0	0	0	0	0	0	0	0	0	268975	267533	0	0	0	21244	19721	0	0	29623	223481	13330	16627	4271	8917	907	0	0	0	0	0	0	0	0																									0	228481	0	227707									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
208972																																																																																																																																																					0	0	24702	0	0	0	0	0	0	0	0	0	0	0	0	43117	40811	0	0	0	1135	1128	0	0	0	3825	0	0	0	1078	1150	0	76	0	0	4877	5744	2169	21893																									0	0	0	0									0	0	0	0	0	0	9063	8188	0	0	0	0	0	0	15860	15873		
209148																																																																																																																																																					0	0	17722	9909	10000	0	0	8002	8026	0	0	0	0	0	0	74319	69537	0	0	0	14145	13776	0	0	9539	445	9052	11773	9009	12540	0	0	276	0	0	9100	16392	392	557																									0	0	0	0	0	0	317	285	0	0	28879	25483	0	0	0	0	0	0	1079	950	0	0	0	0	0	0	0	0		
209362																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
209559																																																																																																																																																					0	0	34106	14400	14370	0	0	0	0	0	0	0	0	0	0	36399	36124	0	0	0	1688	1662	2531	2527	7714	1992	5722	16356	11290	764	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
209858																																																																																																																																																					0	0	126248	0	0	0	0	17346	16329	0	0	0	0	129573	115937	141121	138683	0	64060	57211	1483	1486	0	0	765	35759	1193	8275	3508	33854	46899	0	92	0	2849	18421	19471	39310	58625																									0	24874	0	25194									0	0	0	0	12354	10501	29192	28833	0	0	0	0	0	0	27601	27576		
210238																																																																																																																																																					0	0	86519	0	0	0	0	192	192	0	0	0	0	40250	36720	76995	69236	0	35367	32152	2059	1956	0	0	4980	2977	0	1305	7794	41025	1402	0	0	21	0	10269	35780	3	8911																									0	0	0	0									0	0	0	0	589	484	6891	5905	0	0	0	0	0	0	0	0		
210256																																																																																																																																																					0	0	0	13977	13275	0	0	0	0	0	0	0	0	0	0	62306	58947	0	0	0	29233	26681	0	0	3999	18226	2794	14133	5296	16590	65	1083	0	0	0	0	760	0	0																									0	14776	0	14859									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
210434	0	0	32977973	8148042	8172439	565189	446158	0	0	11353513	11225515	5877389	5849329	22985030	21940580	34102449	34036495	0	2457797	2449390	322361	313049	0	0	10335287	13565879	6732463	14571208	7514947	2384868	343494	95786	189427	1125	10305	1042080	913251	940153	8716533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2151290	2154877	0	0	515180	516238	0	2671115	0	2666470	18027	17807	0	0	1719949	1665443	514213	513999	0	0	0	0	2620423	2278586	4713226	4687287	0	0	0	0	146432	87184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1941968	1886818	6575113	6579456	75092	68921	1473662	1444757	1941968	1886818	6575113	6579456	305023	304332	3382606	3384137	0	0	0	0	1744023	1474165	11986	11949	37594	36261	417381	408978		1941968	1886818	6575113	6579456	0				8172439									11550881			31207891		2457797			313049																																																																							
211114																																																																																																																																																					0	0	29797	0	0	0	0	5248	4900	0	0	0	0	0	0	57329	53427	0	0	0	23135	21017	500	466	660	1871	1679	2234	1528	19656	6603	0	0	164	125	333	1119	8681	9434																									0	4569	0	5022	0	0	12	12	0	0	1764	1729	0	0	0	0	0	0	2871	2891	0	0	0	0	0	0	4415	3898		
211271																																																																																																																																																					0	0	272670	51587	45949	0	0	387890	383186	0	0	0	0	0	0	505169	490609	0	0	0	0	0	0	0	189655	213075	0	86300	104952	24808	0	19	0	0	8377	0	53078	0	0																									0	0	0	0	0	0	4796	4108	0	0	60896	57366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
211338																																																																																																																																																					0	0	7990	0	0	0	0	0	0	0	0	0	0	0	0	19211	17251	0	0	0	9324	7785	0	0	410	1892	0	1707	1933	6590	1925	0	0	0	0	1	0	1912	1291																									0	0	0	0									0	0	0	0	0	0	1968	1988	0	0	0	0	0	0	0	0		
211851																																																																																																																																																					0	0	3740	1383	1414	0	0	0	0	0	0	0	0	0	0	8572	8489	0	0	0	3125	3094	0	0	689	678	210	1484	1151	1739	0	0	5	220	145	1859	876	111	7																									0	0	0	0									0	0	0	0	0	0	129	117	0	0	0	0	0	0	0	0		
212018																																																																																																																																																					0	0	31256	1000	980	0	0	0	0	0	0	0	0	0	0	182639	163183	0	0	0	81143	71946	0	0	4625	9082	1573	7350	10867	62359	16375	237	498	234	661	5102	28712	1106	19026																									0	0	0	0	0	0	9828	9141	0	0	30117	26303	0	0	0	0	0	0	23546	20027	0	0	0	0	0	0	0	0		
212344																																																																																																																																																					0	0	4323	0	0	0	0	0	0	0	0	0	0	0	0	44963	41963	0	0	0	6264	5871	748	685	388	0	388	2768	5124	4667	0	0	0	472	23	1544	24079	355	2542																									0	0	0	0									0	0	0	0	0	0	3367	2897	0	0	0	0	0	0	0	0		
212522																																																																																																																																																					0	0	425445	0	0	4375	4375	25536	24706	0	0	0	0	4375	4375	673434	638713	0	0	0	372617	350464	4375	4375	0	15974	12575	4818	8035	208894	129250	40	0	0	0	65463	198041	0	0																									0	0	0	0	0	0	269833	258551	0	0	5448	4992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
212577																																																																																																																																																					0	0	74987	0	0	0	0	5000	4632	0	0	0	0	0	0	141792	142540	0	0	0	1842	1826	0	0	10530	3190	13397	9823	13629	23869	0	134	5828	748	151	1479	879	26491	42917																									0	0	0	0	0	0	371	368	0	0	8833	8851	0	0	0	0	0	0	51796	52352	0	0	0	0	0	0	41	40		
213471																																																																																																																																																					0	0	0	0	0	284282	246017	0	0	12420	12461	0	0	320862	281159	0	0	0	12291	10986	0	0	3500	3003	18481	1000	21480	38820	25049	57005	176644	0	0	0	1	849	14	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
213538																																																																																																																																																					0	0	23143	21994	21931	0	0	0	0	0	0	0	0	1650	1639	82373	79359	0	1650	1639	37449	35055	0	0	26415	24920	2353	17541	10052	16651	334	1066	581	0	158	2174	0	2883	2296																									0	0	0	0									0	0	0	0	0	0	4199	4188	0	0	0	0	0	0	0	0		
213912																																																																																																																																																					0	0	13373	0	0	0	0	3765	3427	0	0	0	0	0	0	20025	19044	0	0	0	0	0	0	0	2961	1000	4809	4805	3712	4467	0	0	0	0	105	146	0	0	0																									0	0	0	0	0	0	0	0	0	0	260	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
213958																																																																																																																																																					0	0	17881	6069	5816	0	0	3500	3271	0	0	0	0	3724	3893	37611	34861	0	1507	1723	22336	20475	500	494	4381	1791	2905	7217	8253	14795	1662	0	0	0	0	800	455	262	445																									316	0	333	0	0	0	0	0	600	581	667	655	0	0	0	0	707	701	0	0	0	0	0	0	0	0	0	0		
214106																																																																																																																																																					15877	15245	1146405	47792	47505	32009	31013	18445	18180	0	0	0	0	810910	788889	426510	411590	0	479442	468677	225989	227450	0	0	336579	95885	240685	163607	106499	399214	20540	17	8	70	0	19954	142511	10310	23200																									0	0	0	0	2237	2274	707	611	126102	126524	35739	33610	0	0	0	0	31587	31433	2059	1923	0	0	0	0	0	0	0	0		
214414																																																																																																																																																					0	0	266501	91669	89533	0	0	0	0	0	0	0	0	0	0	430732	415720	0	0	0	55728	53620	0	0	63036	13190	49802	166622	32826	9898	0	31	23	317	1429	25944	98466	7475	9697																									0	0	0	0	0	0	135	134	0	0	131907	126076	0	0	0	0	0	0	18039	17172	0	0	0	0	0	0	0	0		
214722																																																																																																																																																					0	0	249958	0	0	0	0	10900	10184	0	0	0	0	0	0	568000	545967	0	0	0	135532	117416	0	0	34076	64072	6670	917	11306	97158	12771	3422	0	0	1	167	22808	98766	227909																									0	30430	0	30482	0	0	18420	16961	0	0	9161	9438	0	0	0	0	0	0	105620	106136	0	0	0	0	0	0	184687	184592		
214807																																																																																																																																																					0	0	0	424000	404000	0	0	0	0	0	0	0	0	0	0	424000	404000	0	0	0	0	0	0	0	0	0	0	404000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
215345																																																																																																																																																					0	0	46937	16449	15896	0	0	10500	9575	0	0	0	0	0	0	168610	162546	0	0	0	62469	60950	2000	1922	22294	1937	23899	30376	15321	47752	477	1059	39	748	590	30603	9487	0	258																									0	0	0	0									0	0	0	0	0	0	290	258	0	0	0	0	0	0	0	0		
215653																																																																																																																																																					0	0	4559	2741	2751	0	0	0	0	0	0	0	0	272	272	4641	4662	0	272	272	639	638	0	0	1957	451	1506	2307	613	57	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
215662																																																																																																																																																					0	0	145296	15922	15778	0	0	19250	19432	0	0	0	0	1500	1501	548980	505938	0	1500	1501	174705	154454	0	0	16799	6368	10431	15271	28902	147354	3720	0	0	1349	1286	89131	136126	17098	50402																									0	0	0	0	0	0	32527	31958	0	0	214144	195933	0	0	0	0	0	0	57874	55497	0	0	0	0	0	0	7060	7221		
215710																																																																																																																																																					0	0	175939	0	0	0	0	12000	10998	0	0	0	0	182205	179984	58625	55600	0	0	0	6906	6345	12000	10998	9297	0	12548	28149	14833	10209	2482	0	0	0	0	30058	55835	1479	82213																									0	0	0	0									0	0	0	0	21672	21402	20994	20215	0	0	0	0	0	0	0	0		
