"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCFDMG95	RCFDPU98	RCFDPU99	RCFDPV00	RCFDPV01	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	
276850																																																																																																																																																					0	0	58997	133459	133090	500	500	81225	80762	0	0	0	0	2355	2356	346289	343535		1855	1856	77243	76276	0	0	124041	58801	94407	65176	52268	42507	2162	740	693	0	676	1343	0	12874	14242																									0	0	0	0									0	0	0	0	0	0	2349	2105	0	0	0	0	0	0	72	64		
276953																																																																																																																																																					0	0	10228	7976	7669	0	0	0	0	0	0	0	0	0	0	23142	22076		0	0	8707	8402	0	0	5410	1146	4264	9466	1351	1333	803	0	0	0	0	3713	0	0	0																									0	0	0	0									0	0	4159	3713	0	0	0	0	0	0	0	0	0	0	0	0		
277240																																																																																																																																																					0	0	19817	31145	31112	0	0	0	0	0	0	0	0	0	0	31147	31114		0	0	0	0	0	0	31112	0	8208	22904	0	0	0	0	0	0	0	0	0	0	2																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2		
277277																																																																																																																																																					0	0	0	0	0	0	0	2026	1964	0	0	0	0	0	0	5753	5657		0	0	1830	1852	0	0	995	0	995	502	468	1852	0	0	0	0	0	174	95	294	1278																									0	0	0	0	0	0	106	95	0	0	193	174	0	0	0	0	0	0	1598	1572	0	0	0	0	0	0	0	0		
277736																																																																																																																																																					0	0	8252	2004	1979	0	0	0	0	0	0	0	0	0	0	20704	19725		0	0	700	594	0	0	0	6462	4425	3850	4588	400	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
277820																																																																																																																																																					0	0	285753	6961	6955	0	0	7450	6781	0	0	0	0	235291	202436	86759	75609		162697	137087	0	0	0	0	23300	10558	19523	6932	8377	95352	60713	0	0	555	1790	23599	22851	4456	56193																									0	0	0	0									0	0	0	0	26244	22001	39585	33143	0	0	0	0	0	0	0	0		
278256																																																																																																																																																					0	0	54118	0	0	0	0	8721	8096	0	0	0	0	0	0	94070	90680		0	0	33441	31392	499	482	1037	8533	1199	2288	4002	16819	16443	0	26	31	71	1591	11661	6229	21785																									0	995	0	991									0	0	0	0	0	0	28350	28014	0	0	0	0	0	0	0	0		
278555																																																																																																																																																					0	0	24090	4494	4496	0	0	0	0	0	0	0	0	0	0	67469	65863		0	0	3934	3944	0	0	3661	2304	3607	4833	0	1221	0	51	656	281	3599	35165	0	6056	8089																									0	0	0	0	0	0	4219	4228	0	0	36868	35524	0	0	0	0	0	0	14365	14145	0	0	0	0	0	0	0	0		
278733																																																																																																																																																					0	0	9116	0	0	0	0	0	0	0	0	0	0	0	0	11748	11175		0	0	0	0	2192	2100	0	0	0	0	0	2100	0	0	0	15	417	3679	4964	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278751																																																																																																																																																					6947	6975	14420	8481	8466	0	0	0	0	0	0	0	0	6947	6975	8481	8466		0	0	0	0	0	0	5496	500	4995	5459	3482	976	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278818																																																																																																																																																					0	0	370642	19136	18020	0	0	21264	21644	0	0	0	0	70557	60954	501565	468525		10803	10103	214615	197382	0	0	6418	41202	3453	35247	23462	90461	84106	0	0	834	493	9803	77764	35609	136648																									0	6398	0	6391	0	0	20978	20618	10811	9153	71054	57465	0	0	0	0	48943	41698	84933	83889	0	0	0	0	0	0	21053	21470		
279105																																																																																																																																																					7958	7895	204203	9846	9689	0	0	750	776	0	0	0	0	273948	247902	367551	319291		23799	23799	0	0	0	0	41971	17009	30797	85514	78581	269896	5000	335	538	44	3288	844	6083	19303	76007																									0	0	0	0	47	47	366	335	6940	5761	3837	3810	0	0	0	0	37014	30449	69374	58240	0	0	0	0	0	0	59	56		
279842																																																																																																																																																					0	0	37920	0	0	0	0	1000	1000	0	0	0	0	0	0	84327	78736		0	0	26800	24736	0	0	2589	1912	1122	3876	11263	16118	1664	0	0	0	0	5940	13852	18041	4947																									0	0	0	0									0	0	1	1	0	0	12288	11521	0	0	0	0	0	0	0	0		
279954																																																																																																																																																					0	0	182018	14512	14091	0	0	1486	1525	0	0	0	0	0	0	312408	295932		0	0	163270	158218	0	0	30955	6346	24673	46834	18356	84812	21903	40	195	0	240	20072	29676	10470	32315																									0	0	0	0	0	0	5761	5522	0	0	48865	44701	0	0	0	0	0	0	48822	42785	0	0	0	0	0	0	0	0		
280110	0	0	18467451	7322853	7320991	0	0	0	0	20500	20494	0	0	9115972	8742505	41433391	38918497		0	0	0	0	0	0	3616746	749863	2655255	4885378	870619	1779493	280764	233953	1489	14301	71601	1399026	20377673	1398350	13316702	0	0	0	0	0	0	0	0	40547	39869	0	0	3741	2993	0	0	0	0	0	0	0	0	0	0	44288	0	42862	0	2377564	2356538	10642292	10634244	787092	779225	8665726	8299145	0	0	0	0	3902966	3703031	10002743	8248955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3167971	2925322	0	0	543012	523426	0	0	3167971	2925322	386846	378999	0	0	0	0	0	0	1596716	1461356	1075091	966414	0	0	0	0	13703	0	0	3167971	2925322	0				7320991									9115972			38918497		0			0																																																																							
280138																																																																																																																																																					0	0	5999	927	886	0	0	248	246	0	0	0	0	0	0	51179	47817		0	0	29189	27491	0	0	3573	0	3536	9065	10265	16937	400	0	37	123	150	5864	1440	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
280352																																																																																																																																																					5938	5910	8069	0	0	0	0	0	0	0	0	0	0	8169	8117	0	0		180	178	0	0	0	0	4931	2932	1999	95	3091	0	0	0	0	51	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
280558																																																																																																																																																					0	0	3718	10021	9843	0	0	0	0	0	0	0	0	0	0	25661	23814		0	0	0	0	0	0	2468	993	1476	7112	510	0	0	0	0	0	0	8550	3578	0	1597																									0	0	0	0									0	0	0	0	0	0	1822	1597	0	0	0	0	0	0	0	0		
282075																																																																																																																																																					0	0	106773	0	0	0	0	98772	99565	0	0	0	0	25961	25495	275017	261029		14880	14540	3911	3253	0	0	21054	46381	19829	2671	74129	12812	0	67	589	777	173	9328	75830	3176	41228																									0	14503	0	14628									0	0	0	0	74	71	48272	43289	0	0	0	0	0	0	0	0		
282226																																																																																																																																																					0	0	115065	982	1007	0	0	0	0	0	0	0	0	0	0	195619	181461		0	0	31971	31028	0	0	1000	1000	0	20866	91076	51341	2410	0	0	241	2948	6485	5094	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
282824																																																																																																																																																					0	0	17713	4257	4264	0	0	0	0	0	0	0	0	0	0	20782	19687		0	0	2079	2030	0	0	8556	997	7699	6744	0	0	0	70	0	0	0	818	0	351	3007																									0	0	0	0									0	0	0	0	0	0	3972	3358	0	0	0	0	0	0	0	0		
283438																																																																																																																																																					0	0	231641	175737	173464	0	0	0	0	0	0	0	0	0	0	326686	312723		0	0	32749	31244	0	0	51618	10304	41291	43674	57595	90810	194	40	105	1018	860	13473	39290	6445	7625																									0	0	0	0	0	0	130	129	0	0	62933	54657	0	0	0	0	0	0	11437	10602	0	0	0	0	0	0	0	0		
283652																																																																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283737																																																																																																																																																					231389	230603	26309	183938	184461	0	0	0	0	0	0	0	0	251173	250379	257430	258545		0	0	0	0	0	0	88640	30003	58637	311086	109992	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283867																																																																																																																																																					0	0	2295	0	0	0	0	0	0	0	0	0	0	0	0	17558	16912		0	0	1596	1565	0	0	0	602	0	1565	0	605	0	0	0	0	94	2191	11856	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284154																																																																																																																																																					0	0	1997	5492	5508	0	0	0	0	0	0	0	0	0	0	8198	8230		0	0	2706	2722	0	0	5870	1652	4218	2360	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284239																																																																																																																																																					0	0	6298	0	0	0	0	0	0	0	0	0	0	11218	10255	0	0		0	0	0	0	900	789	1100	0	1100	2564	2676	4775	100	0	0	0	0	4	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284556																																																																																																																																																					0	0	0	0	0	1112	1112	0	0	0	0	0	0	1112	1112	1479	1362		0	0	345	344	1112	1112	0	0	0	344	0	1112	0	0	0	0	0	121	665	125	107																									0	0	0	0									0	0	0	0	0	0	241	232	0	0	0	0	0	0	0	0		
284752																																																																																																																																																					0	0	26199	0	0	0	0	0	0	0	0	0	0	886	884	53305	50579		886	884	26041	25431	1000	996	2373	0	2373	8808	3908	15680	201	0	0	20	0	4188	8341	3206	4740																									0	0	0	0									0	0	0	0	0	0	8899	7876	0	0	0	0	0	0	0	0		
284958																																																																																																																																																					0	0	0	1200	1205	0	0	0	0	0	0	0	0	0	0	3988	3949		0	0	73	73	900	874	2198	265	1933	1678	0	73	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285151																																																																																																																																																					0	0	40016	46119	45833	0	0	0	0	0	0	0	0	0	0	46119	45833		0	0	0	0	0	0	34689	23839	10849	0	5816	5328	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285348																																																																																																																																																					0	0	29934	0	26862	0	0	0	0	0	0	0	0	0	0	0	49219		0	0	0	0	0	0	11686	0	11686	14073	6337	0	0	0	0	64	0	9883	2590	1671	2916																									0	0	0	0									0	0	0	0	0	0	0	4587	0	0	0	0	0	0	0	0		
285544																																																																																																																																																					0	0	2868	0	0	0	0	0	0	0	0	0	0	0	0	3008	2868		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	464	626	1187	533																									0	0	0	0	0	0	500	464	0	0	757	683	0	0	0	0	0	0	1751	1721	0	0	0	0	0	0	0	0		
285553																																																																																																																																																					0	0	8301	7979	7982	0	0	0	0	0	0	0	0	0	0	10948	10957		0	0	0	0	0	0	6993	4009	2984	989	0	83	0	0	0	0	0	0	0	2892	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2882	2892	0	0	0	0	0	0	0	0		
285740																																																																																																																																																					0	0	79370	2942	2606	6000	5650	784	549	0	0	0	0	6010	5660	164564	160151		0	0	46735	43484	0	0	4583	33247	2049	895	12603	33529	3609	1113	387	10	18	849	26288	19144	32420																									0	13722	0	13779	0	0	15496	15275	10	10	13332	13379	0	0	0	0	0	0	30156	30065	0	0	0	0	0	0	12355	12377		
285852																																																																																																																																																					0	0	164506	0	0	0	0	0	0	0	0	0	0	159005	150288	101556	102340		73363	69761	7207	8422	0	0	0	4634	0	3702	4671	75217	4158	346	346	6465	7125	69390	7760	14435	63096																									0	0	0	0									0	0	0	0	31285	28415	39092	39065	0	0	0	0	0	0	0	0		
285928																																																																																																																																																					0	0	26446	3995	3799	0	0	2500	2349	0	0	0	0	2381	2381	132716	123889		2381	2381	71390	64008	0	0	798	19769	1629	11628	3839	34129	25605	2947	1430	0	0	3262	11702	5408	4921																									0	13329	0	13428									0	0	0	0	0	0	10316	10251	0	0	0	0	0	0	87	78		
286251																																																																																																																																																					0	0	6636	0	0	0	0	0	0	0	0	0	0	0	0	8002	6913		0	0	6443	5426	0	0	1	0	0	192	975	3612	647	1	0	0	45	456	403	183	399																									0	0	0	0									0	0	0	0	0	0	604	582	0	0	0	0	0	0	0	0		
