"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDPV23	RCFDPV24	RCFDPV25	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONPV23	RCONPV24	RCONPV25	
7045																																																																																																		0	0	0	0	0	0	0	0	0	749	1655	0	0	0	0	10	0	0	0	0	403	0	0	0	0	0	0	0	0	0	87	0	32	258	0	7	0	0	0	0	0	0	0	0	0	0	269	0	1175	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7072																																																																																																		0	0	0							240	4818	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0				0	0	30	0	0	0	0	0	0	0	0	0	0	0	0		210	0	4375	0	0	0								0	0	0	0	0	0	0	434	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
7456																																																																																																		0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
7634																																																																																																		0	0	0							697	657	1	319	0	0	54	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	319	0	0	0	0	0	0	0	0	0		363	0	206	0	0	0								0	0	0	0	0	0	0	135	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															65	0	0	197	1	15													0	0	0	
8462																																																																																																		0	0	0							22	493	23	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0				0	0	0	102	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															177	23	22	89	0	0													0	0	0	
8631																																																																																																		0	0	0							0	217	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	216	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	1	0	0													0	0	0	
9357																																																																																																		0	0	0							409	1873	28	0	0	0	1872	28	336	0	0	0	0	0	0	0	0	0				0	0	73	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	1	0	0													0	0	0	
9553																																																																																																		0	0	0							0	1070	0	0	275	0	57	0	0	0	0	0	0	0	0	0	0	0				0	0	0	277	0	0	0	0	0	0	0	0	0	0	0		0	0	702	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															32	0	0	2	0	0													0	0	0	
9807																																																																																																		0	0	0	0	0	0	0	0	0	10095	40324	0	0	0	0	25	0	0	0	0	0	37330	0	3483	0	0	0	0	0	0	141	0	1541	0	0	0	0	0	0	0	0	0	0	0	0	0	144	93	705	0	4	0	0	0			0	0	0	0	0	0	0	0	2971	669	1450	0	0	0	1863	0	0	0	0	0	954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955																																																																																																		0	0	0							0	593	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	593	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
10250																																																																																																		0	0	0							4063	3624	11	0	0	0	0	0	121	0	0	0	3600	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	3941				0	0	121	0	0	121	0	0	91	0	0	0		0	0																															0	0	0	22	11	1													0	0	0	
10849																																																																																																		0	0	0							0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															3	0	0	0	0	0													0	0	0	
11145																																																																																																		0	0	0	0	0	0	0	0	0	650	989	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	366	0	0	0	0	0			0	0	0	0	0	0	0	161	62	230	0	0	0	247	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	256	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																																																																																																		0	0	0							1590	132	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	17				0	0	0	91	0	1590	0	0	0	0	0	0	0	0	0		0	0	21	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															4	0	0	4	0	0													0	0	0	
11837																																																																																																		0	0	0							1123	162	9				0	0	0	0	0	382	0	0	0	0	0	0				84	0	0	0	0	0	0	0	0	4	9	0	0	0	0		39	0	74	0	0	0								0	0	0	0	625	72	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	5	0	0	0													0	0	0	
12030																																																																																																		0	0	0							0	3993	0	0	15	0	183	0	0	59	0	0	0	0	0	0	0	0				0	0	0	15	0	0	0	0	0	0	0	0	0	0	0		0	0	1311	0	0	0								0	206	0	0	0	0	1009	888	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															196	0	0	126	0	0													0	0	0	
12142																																																																																																		0	0	0							368	1270	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		220	0	623	0	14	0								0	0	0	0	0	0	514	0	0	0	0	120				0	0	193	0	0	0	0	0	0	0	0	0		0	0																															40	0	3	43	0	25													0	0	0	
12311	164	0	166	161980	1000	625062	12	0	12115	1334869	1044656	423117	6178	1650	340	117	54	9	0	0	0	0	0	0	0	0	0	0	0	13542	329	18129	750	0	20146	10329	4392	127	3068	2102	0			0	0	0	43740	4270	9954	30657	14245	159608	143743	324369	531151	33343	3458	385080	99774	320865	12576	0	0	0	7903	25	93940	0	0	0	1117	18	1988	0	0	0	165953	13132	7358	49273	5322	1142	0	0	0	0	0	0	0	0	0	10045	329	17677	0	0	0																			1108	0	3062	16488	0	4222							86896	18478	107689														213131	10171	392952	371266	6848	875								12848	22048	0	3713	1798	5840	43891	15098	0	0	132271	176620	13416	14202	25340																0	0	0	3667	0	292	0	0	0	800	0	6331	3754	0	31717										0	0	0																									
12647																																																																																																		0	0	0							133	168	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		18	0	168	0	0	0								0	0	0	0	0	108	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	1													0	0	0	
12946																																																																																																		0	0	0							27397	13164	412	199	10	0	1039	7	2948	9423	0	1937	0	0	0	0	0	48				0	0	0	11	0	199	0	0	0	301	28	0	0	0	0		4192	65	1497	78	9	52								0	143	0	244	0	0	524	0	0	0	3400	14554				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															56	0	12	161	3	90													0	0	0	
13103																																																																																																		0	0	0	0	0	0	0	0	0	15821	4767	0	0	0	0	473	0	370	0	0	0	478	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	2159	50	2296	0	22	0	0	0			0	0	0	0	321	0	0	0	0	0	358	0	0	12846	0	0	0	110	0	0	12199	0	0	131	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11980	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	813	0	95	6	0	11	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																		0	0	0							557	1953	0	216	0	0	203	0	92	0	0	0	0	0	0	0	0	0				0	0	0	67	0	216	0	0	0	0	0	0	0	0	0		72	0	57	0	0	0								0	0	0	0	0	0	0	1626	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	177	0	0	0													0	0	0	
13457																																																																																																		0	0	0							2682	2068	0	11	0	0	371	0	1347	816	0	415	0	0	0	0	0	0				0	0	0	0	0	11	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								216	0	0	0	394	515	665	0	0	0	0	0				0	0	0	0	0	174	0	0	157	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
14155																																																																																																		0	0	0							1071	3694	0	0	458	0	83	0	0	238	0	0	0	0	0	0	0	0				57	0	0	458	0	0	0	0	0	0	0	0	0	0	0		149	0	2612	0	0	0								0	96	0	0	898	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															53	0	6	97	0	18													0	0	0	
14650																																																																																																		0	0	0							0	270	451				30	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	205	451	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	35	0	0													0	0	0	
14753																																																																																																		0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
14865																																																																																																		0	0	0							1333	3362	6173	0	71	5326	132	0	0	2962	585	0	0	0	0	0	0	0				197	0	0	71	5326	0	0	0	0	0	0	0	0	0	0		39	0	0	0	0	0								0	0	0	0	0	0	0	0	0	262	1294	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
14977																																																																																																		0	0	0							265	2314	0	0	0	0	66	0	265	0	0	0	0	0	0	0	0	0				0	0	0	1906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16551																																																																																																		0	0	0							1723	1116	478	0	0	0	3	0	0	77	0	0	0	0	0	0	0	0				282	0	0	449	0	0	0	0	0	0	0	0	0	0	0		86	0	204	41	0	0								0	36	0	0	0	18	0	0	0	436	1619	0				0	0	72	0	0	0	0	0	0	0	0	0		0	0																															42	0	0	23	1	0													0	0	0	
17110																																																																																																		0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17147																																																																																																		0	0	0	0	0	0	0	0	0	89592	70894	4078	128	1668	0	15802	352	8764	73	0	201	314	0	0	0	0	0	0	0	0	8089	0	7461	2014	250	403	0	0	0	0	0	0	0	0	0	0	37628	1328	20840	192	661	0	0	0			0	0	0	821	8194	0	0	0	9929	9067	3282	410	2873	11589	12198	0	0	949	7226	0	13290	2186	0	5722	75	0	2455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11991	7226	0	350	0	0	0	0	0	0	0	0	0	0	0	0	304	0	69	1433	1	22	7226	0	350	0	0	0	0	0	0	0	0	0	0	0	0	
17259																																																																																																		0	0	0							571	2008	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14	0	922	0	0	0								0	0	0	0	0	0	1049	0	0	0	557	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															26	0	0	11	0	0													0	0	0	
17950																																																																																																		0	0	0							3399	2422	0	93	451	0	112	0	141	275	0	648	0	0	0	0	0	0				0	0	0	452	0	93	0	0	0	0	0	0	0	0	0		618	0	350	0	0	0								0	0	0	0	0	0	1049	0	0	0	1899	0				0	0	287	0	0	1964	0	0	1584	0	0	0		0	0																															13	0	0	171	0	0													0	0	0	
17978																																																																																																		0	0	0							0	2510	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1426	0	0	0								945	124	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															9	0	0	0	3	0													0	0	0	
18050																																																																																																		0	0	0							1889	2273	34	0	0	0	341	0	0	262	0	378	0	0	0	0	0	0				0	0	0	21	0	0	0	0	0	0	0	0	0	0	0		1186	0	1384	33	0	0								0	103	0	0	0	248	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															85	0	11	77	1	66													0	0	0	
18827																																																																																																		0	0	0							33083	11604	897	0	0	0	42	0	1585	0	0	362	0	0	10036	0	0	0				248	28	174	18	0	97	0	0	0	0	0	0	0	0	0		2333	82	8618	832	0	27								0	0	0	0	0	1204	253	2405	0	0	1994	15215				296	0	18143	0	0	0	0	0	0	0	0	0		0	0																															3	0	0	17	10	1													0	0	0	
18836																																																																																																		0	0	0							2407	2079	10				39	0	49	179	0	409	0	0	0	0	0	0				40	0	0	0	0	0	0	0	0	0	0	0	0	0	0		566	130	1010	0	0	0								0	0	0	0	0	1166	424	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															25	0	0	362	10	87													0	0	0	
18854																																																																																																		0	0	0	0	0	0	0	0	0	9258	410	17	0	0	0	0	0	1165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	17	0	0	0	0			0	0	0	0	0	0	0	6114	1917	0	0	0	0	62	0	0	0	0	0	0	1111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1111	0	0	0	0	0	0	0	0	0	0	0	0	
19356																																																																																																		0	0	0							1589	984	252				203	0	402	0	0	0	0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		61	150	336	242	0	0								0	0	0	0	0	0	200	0	0	0	938	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															177	3	32	67	7	6													0	0	0	
19936																																																																																																		0	0	0							524	336	0	0	0	0	139	0	110	0	0	54	0	0	0	0	0	0				0	0	0	41	0	262	0	0	0	0	0	0	0	0	0		18	7	109	0	0	0								0	0	0	0	0	0	0	14	0	0	33	25				0	0	113	0	0	0	0	0	0	0	0	0		0	0																															27	0	0	6	0	15													0	0	0	
19972																																																																																																		0	0	0							1093	24	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1086	7	24	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
20053																																																																																																		0	0	0							2626	803	0				0	0	187	384	0	300	0	0	0	0	0	0				0	0	130	0	0	38	0	0	0	0	0	0	0	0	0		548	0	199	0	0	0								0	0	0	0	0	0	220	0	0	0	1423	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
20633																																																																																																		0	0	0							2617	6928	218	0	0	0	0	0	0	0	0	0	838	0	0	0	0	0				19	0	70	0	0	0	0	0	0	0	0	0	0	0	0		0	0	460	218	0	0								0	0	0	0	0	0	75	5532	0	0	98	2448				130	0	2448	43	0	0	38	0	0	0	0	0		0	0																															1	0	0	3	0	1													0	0	0	
20857																																																																																																		0	0	0							87	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		87	0	40	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
21256																																																																																																		185	0	0							142	185	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		31	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
21359																																																																																																		0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
21658																																																																																																		0	0	0							1215	2403	0	0	0	0	497	0	0	1123	0	620	0	0	0	0	0	0				140	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	263	3	234	0	35	0	0	0						0	0	0	0	0	0	45	141	0	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	1	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22048																																																																																																		0	0	0							3110	2314	46	1065	0	0	995	46	482	12	0	0	0	0	0	0	0	0				78	0	0	0	0	1065	0	0	0	0	0	0	0	0	0		1068	153	503	0	21	0								0	55	0	0	0	50	390	0	0	0	229	0				239	0	1985	0	0	0	0	0	0	0	0	0		0	0																															160	0	20	100	0	43													0	0	0	
22543																																																																																																		0	0	0							583	1248	1057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				75	0	23	0	0	0	0	0	0	0	0	0	0	0	0		494	39	92	0	0	0								0	0	0	0	0	27	537	544	1057	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
22552																																																																																																		0	0	0							0	406	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	406	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	7	0	0	0	0													0	0	0	
22730																																																																																																		220	0	0							126	790	1254				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		39	0	140	0	0	0								0	0	0	0	0	0	0	0	0	1162	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															7	0	0	423	92	87													0	0	0	
23456																																																																																																		0	0	0							2553	11164	209	561	497	139	49	0	56	2336	0	664	0	0	0	0	0	0				49	0	0	640	139	561	0	0	0	7	0	0	0	0	0		52	143	3107	0	228	0								607	200	0	0	0	0	963	2836	0	0	1062	0				0	0	0	1969	0	0	1772	0	0	0	0	0		0	0																															15	0	15	127	70	0													0	0	0	
23504																																																																																																		0	0	0	0	0	0	0	0	0	95136	83806	0	0	0	0	1075	0	21358	0	0	0	76850	0	38000	0	0	0	0	0	0	144	0	1873	0	0	0	106	0	4547	0	0	0	0	0	0	0	2215	0	4118	0	0	0	0	0			0	0	0	0	0	0	0	0	412	1064	498	0	0	2899	28368	0	0	0	28701	0	40187	301	0	807	150	0	518	0	0	0	0	0	0	0	0	0	0	0	0	28701	0	38000	0	0	20	0	0	0	0	0	2167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	11	0	0	2167	0	0	0	0	0	0	0	0	0	0	0	0	
23643																																																																																																		0	0	0							10810	3411	0	0	22	0	1045	0	906	0	0	0	0	0	0	0	0	0				0	0	0	22	0	0	0	0	0	0	0	0	0	0	0		2782	0	1053	0	0	0								45	3	0	0	0	2023	691	0	0	0	126	4885				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															101	0	45	451	0	43													0	0	0	
23755																																																																																																		0	0	0							558	1018	12	0	0	0	0	12	282	0	0	0	0	0	0	0	0	0				99	0	13	0	0	0	0	0	0	0	0	0	0	0	0		263	0	878	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	12	108	0	6	92	0	0	0		0	0																															8	0	0	33	0	0													0	0	0	
24378																																																																																																		0	0	0							156	390	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		153	0	285	0	92	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	153	0	0	0	0	0	0	0	0	0		0	0																															13	0	3	0	0	0													0	0	0	
24659																																																																																																		0	0	0							724	202	219	0	0	180	32	0	17	0	39	116	0	0	0	0	0	0				0	0	0	0	180	0	0	0	0	0	0	0	0	0	0		106	0	0	0	0	0								0	0	0	0	0	0	149	0	0	0	0	445				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	40	21	0	0													0	0	0	
24949																																																																																																		0	0	0							59	28	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	2	0	0	0	0		59	0	0	0	28	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0													0	0	0	
25357																																																																																																		0	0	0							21815	6523	844	861	800	29	249	255	1233	1023	0	3580	0	0	0	0	0	0				0	0	0	800	29	861	0	0	0	0	0	0	0	0	0		2003	0	2521	446	0	0								435	842	0	0	582	0	0	535	0	114	436	13025				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															73	0	87	45	0	8													0	0	0	
25647																																																																																																		0	0	0	0	0	0	0	0	0	8173	16366	10186	0	0	0	397	398	273	0	0	0	708	1064	496	0	0	0	0	0	0	540	185	188	0	0	0	0	0	0	0	0	0	0	0	0	0	1180	0	3610	2922	15	91	0	0			0	0	0	0	5327	0	4761	0	0	3947	1822	575	190	1584	4452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26765																																																																																																		0	0	0							27315	19974	1014	0	0	0	11119	0	5802	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	489	0	0	0	0	0	0		1647	0	6511	981	0	0								0	927	0	33	706	18099	831	0	0	0	1033	0				4224	0	2316	0	0	1531	0	0	1148	0	0	0		0	0																															0	0	0	586	0	28													0	0	0	
27070																																																																																																		0	0	0							1111	276	0	0	0	0	0	0	661	0	0	0	0	0	0	0	0	0				15	0	0	0	0	0	0	0	0	0	0	0	0	0	0		443	7	210	0	0	0								0	0	0	0	0	0	50	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	1	0	0													0	0	0	
27614																																																																																																		0	0	0							500	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				59	0	46	0	0	0	0	0	0	0	0	0	0	0	0		330	0	194	0	0	0								0	4	0	0	0	0	0	0	0	0	0	124				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	8	0	0													0	0	0	
27847																																																																																																		0	0	0							4196	5467	60	21	20	0	441	0	500	183	0	1193	0	0	0	0	0	0				15	0	0	43	0	21	0	0	0	0	0	0	0	0	0		2022	104	2709	0	39	0								0	1042	0	60	0	185	625	0	0	0	91	0				1335	0	496	0	0	0	0	0	0	0	0	0		0	0																															81	0	38	289	0	42													0	0	0	
28013																																																																																																		0	0	0	0	0	0	0	0	0	20966	7853	2427	0	0	0	6001	1396	4498	0	0	0	0	0	3230	0	0	0	0	0	0	800	514	1506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	1040	379	0	87	0	0			0	0	0	0	0	0	0	0	0	12	0	51	0	7026	4459	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	
